"ip_address","nick_name","start_time","end_time","pic_id","response_no","conf_level","choice_reason","description"
695,702,"2015-02-19 21:50:11","2015-02-19 21:51:36",500,"14",2,"_Wide red circle with few points","turk16"
709,716,"2015-02-19 21:51:20","2015-02-19 21:51:38",291,"18",4,"_Strongest linear trend","turk16"
708,715,"2015-02-19 21:51:12","2015-02-19 21:51:39",440,"4",3,"_order of points","turk16"
700,707,"2015-02-19 21:50:34","2015-02-19 21:51:45",189,"2",3,"_most of the items are onj the line","turk16"
708,715,"2015-02-19 21:51:41","2015-02-19 21:51:58",372,"10",3,"_order of points","turk16"
696,703,"2015-02-19 21:51:03","2015-02-19 21:51:59",276,"13",4,"_no overlaps","turk16"
706,713,"2015-02-19 21:51:38","2015-02-19 21:52:03",179,"5",5,"_graphic","turk16"
703,710,"2015-02-19 21:51:25","2015-02-19 21:52:03",412,"13",4,"_linear","turk16"
709,716,"2015-02-19 21:51:42","2015-02-19 21:52:04",43,"12",3,"_Groups of points","turk16"
707,714,"2015-02-19 21:51:25","2015-02-19 21:52:08",2,"20,11",1,"_Groups of points and Strongest linear trend","turk16"
705,712,"2015-02-19 21:51:37","2015-02-19 21:52:13",183,"2",5,"_tight linear pattern","turk16"
695,702,"2015-02-19 21:51:38","2015-02-19 21:52:16",235,"3",4,"_Only one with circles not touching","turk16"
708,715,"2015-02-19 21:52:00","2015-02-19 21:52:16",221,"18",3,"_density of points","turk16"
700,707,"2015-02-19 21:51:50","2015-02-19 21:52:17",128,"16",5,"_the line is tilted","turk16"
696,703,"2015-02-19 21:52:03","2015-02-19 21:52:22",200,"3",5,"_large blue circle missing","turk16"
709,716,"2015-02-19 21:52:09","2015-02-19 21:52:24",92,"1",4,"_Groups of points","turk16"
701,708,"2015-02-19 21:51:31","2015-02-19 21:52:28",177,"5",4,"_Highly clustered data","turk16"
710,717,"2015-02-19 21:51:56","2015-02-19 21:52:31",268,"2",5,"_Points ","turk16"
708,715,"2015-02-19 21:52:19","2015-02-19 21:52:32",73,"15",4,"_spacing","turk16"
711,718,"2015-02-19 21:51:56","2015-02-19 21:52:34",101,"18",4,"_close together","turk16"
706,713,"2015-02-19 21:52:06","2015-02-19 21:52:34",451,"17",5,"_graphic","turk16"
707,714,"2015-02-19 21:52:15","2015-02-19 21:52:45",206,"20",1,"_Groups of points","turk16"
705,712,"2015-02-19 21:52:15","2015-02-19 21:52:46",388,"19",4,"_tight linear pattern","turk16"
702,709,"2015-02-19 21:50:40","2015-02-19 21:52:47",10,"20",3,"_Most linear within bounds","turk16"
708,715,"2015-02-19 21:52:35","2015-02-19 21:52:48",287,"8",3,"_spacing","turk16"
681,688,"2015-02-19 21:52:48","2015-02-19 21:52:52",295,"",0,"_","turk16"
703,710,"2015-02-19 21:52:09","2015-02-19 21:52:57",210,"20",2,"_not sure","turk16"
706,713,"2015-02-19 21:52:42","2015-02-19 21:52:59",367,"12",5,"_graphic","turk16"
708,715,"2015-02-19 21:52:51","2015-02-19 21:53:03",504,"6",3,"_separated too far","turk16"
697,704,"2015-02-19 21:51:25","2015-02-19 21:53:03",528,"17",4,"_different","turk16"
705,712,"2015-02-19 21:52:48","2015-02-19 21:53:06",240,"3",5,"_greater spacing of the groups","turk16"
712,719,"2015-02-19 21:52:09","2015-02-19 21:53:06",105,"13",3,"_groups of plots","turk16"
701,708,"2015-02-19 21:52:29","2015-02-19 21:53:10",526,"11",4,"_Highly segregated and tightly clustered data","turk16"
710,717,"2015-02-19 21:52:34","2015-02-19 21:53:10",47,"12",5,"_Points","turk16"
709,716,"2015-02-19 21:52:27","2015-02-19 21:53:17",524,"11",3,"_Groups of points","turk16"
700,707,"2015-02-19 21:52:20","2015-02-19 21:53:20",237,"2",3,"_the bubbles are lined up perfectly","turk16"
707,714,"2015-02-19 21:52:51","2015-02-19 21:53:25",38,"9,12",1,"_Groups of points and Strongest linear trend","turk16"
701,708,"2015-02-19 21:53:11","2015-02-19 21:53:27",92,"1",4,"_Highly segregated and tightly clustered data","turk16"
708,715,"2015-02-19 21:53:08","2015-02-19 21:53:27",528,"11",4,"_too far outside lines","turk16"
713,720,"2015-02-19 21:53:13","2015-02-19 21:53:29",354,"15",2,"_separation","turk16"
702,709,"2015-02-19 21:52:50","2015-02-19 21:53:30",331,"6",4,"_Two distinct groupings","turk16"
706,713,"2015-02-19 21:53:02","2015-02-19 21:53:31",504,"3",5,"_graphic","turk16"
714,721,"2015-02-19 21:53:26","2015-02-19 21:53:39",334,"6",4,"_Big gap","turk16"
709,716,"2015-02-19 21:53:19","2015-02-19 21:53:39",458,"17",3,"_Strongest linear trend","turk16"
711,718,"2015-02-19 21:52:51","2015-02-19 21:53:41",149,"8",5,"_far apart","turk16"
712,719,"2015-02-19 21:53:27","2015-02-19 21:53:49",428,"20",5,"_st","turk16"
708,715,"2015-02-19 21:53:30","2015-02-19 21:53:52",405,"1",3,"_groups too separated","turk16"
706,713,"2015-02-19 21:53:34","2015-02-19 21:53:54",353,"15",5,"_graphic","turk16"
704,711,"2015-02-19 21:51:28","2015-02-19 21:53:55",497,"15",3,"_The dots are more concentrated on the line unlike the others which are more spread out off the line.","turk16"
713,720,"2015-02-19 21:53:44","2015-02-19 21:54:07",322,"7",1,"_number of blue","turk16"
714,721,"2015-02-19 21:53:52","2015-02-19 21:54:07",269,"2",3,"_Big gap","turk16"
708,715,"2015-02-19 21:53:54","2015-02-19 21:54:08",29,"4",3,"_too evenly divided","turk16"
715,722,"2015-02-19 21:53:22","2015-02-19 21:54:09",295,"19",3,"_brown group is very compact","turk16"
709,716,"2015-02-19 21:53:51","2015-02-19 21:54:10",346,"14",4,"_Groups of points","turk16"
703,710,"2015-02-19 21:53:40","2015-02-19 21:54:13",289,"5",4,"_Most linear","turk16"
712,719,"2015-02-19 21:53:51","2015-02-19 21:54:17",263,"2",4,"_groups","turk16"
701,708,"2015-02-19 21:53:29","2015-02-19 21:54:18",351,"15",3,"_Highly clustered data","turk16"
707,714,"2015-02-19 21:53:32","2015-02-19 21:54:21",259,"5",1,"_Groups of points","turk16"
713,720,"2015-02-19 21:54:09","2015-02-19 21:54:23",58,"14",4,"_non linear","turk16"
714,721,"2015-02-19 21:54:09","2015-02-19 21:54:23",361,"17",3,"_Big gap","turk16"
702,709,"2015-02-19 21:53:33","2015-02-19 21:54:30",263,"9",3,"_Most linear","turk16"
705,712,"2015-02-19 21:53:07","2015-02-19 21:54:32",422,"20",4,"_most linear","turk16"
701,708,"2015-02-19 21:54:19","2015-02-19 21:54:35",40,"12",4,"_Narrowest range of data","turk16"
714,721,"2015-02-19 21:54:24","2015-02-19 21:54:38",46,"12",4,"_big gap","turk16"
709,716,"2015-02-19 21:54:24","2015-02-19 21:54:41",19,"1",4,"_Strongest linear trend","turk16"
712,719,"2015-02-19 21:54:19","2015-02-19 21:54:44",197,"1",4,"_strongest linear trend","turk16"
716,723,"2015-02-19 21:54:18","2015-02-19 21:54:46",110,"19",3,"_more away from line","turk16"
703,710,"2015-02-19 21:54:17","2015-02-19 21:54:47",238,"3",4,"_separated parts","turk16"
714,721,"2015-02-19 21:54:40","2015-02-19 21:54:47",183,"1",3,"_Big gap","turk16"
715,722,"2015-02-19 21:54:26","2015-02-19 21:54:48",341,"15",4,"_very spread","turk16"
713,720,"2015-02-19 21:54:33","2015-02-19 21:54:54",80,"15",2,"_far apart","turk16"
705,712,"2015-02-19 21:54:33","2015-02-19 21:54:56",119,"1",5,"_separated clusters","turk16"
714,721,"2015-02-19 21:54:49","2015-02-19 21:55:12",170,"13",2,"_two straight","turk16"
705,712,"2015-02-19 21:54:58","2015-02-19 21:55:13",114,"1",5,"_separated clusters","turk16"
713,720,"2015-02-19 21:54:57","2015-02-19 21:55:13",533,"13",3,"_gap","turk16"
710,717,"2015-02-19 21:53:17","2015-02-19 21:55:18",475,"18",3,"_Least coronation ","turk16"
715,722,"2015-02-19 21:54:52","2015-02-19 21:55:19",147,"5",4,"_many values above line","turk16"
716,723,"2015-02-19 21:55:03","2015-02-19 21:55:19",247,"10",3,"_more away from line","turk16"
717,724,"2015-02-19 21:55:01","2015-02-19 21:55:22",502,"6",4,"_clustered","turk16"
700,707,"2015-02-19 21:53:26","2015-02-19 21:55:22",314,"18",2,"_the piles are a bit futther apart","turk16"
712,719,"2015-02-19 21:54:45","2015-02-19 21:55:26",259,"5",3,"_grouped plots","turk16"
605,725,"2015-02-19 21:55:12","2015-02-19 21:55:26",211,"11",5,"_Strongest linear trend","turk16"
714,721,"2015-02-19 21:55:13","2015-02-19 21:55:28",35,"9",4,"_Scattered","turk16"
711,718,"2015-02-19 21:53:44","2015-02-19 21:55:28",455,"11,17",4,"_different ","turk16"
707,714,"2015-02-19 21:54:28","2015-02-19 21:55:29",240,"2",1,"_Strongest linear trend","turk16"
709,716,"2015-02-19 21:54:44","2015-02-19 21:55:35",485,"4",2,"_Groups of points","turk16"
713,720,"2015-02-19 21:55:18","2015-02-19 21:55:41",441,"2",1,"_most linear","turk16"
716,723,"2015-02-19 21:55:22","2015-02-19 21:55:44",363,"11",3,"_spread out","turk16"
715,722,"2015-02-19 21:55:21","2015-02-19 21:55:45",168,"15",4,"_values very spread","turk16"
605,725,"2015-02-19 21:55:37","2015-02-19 21:55:48",150,"8",5,"_small Groups apart","turk16"
702,709,"2015-02-19 21:54:32","2015-02-19 21:55:50",328,"18",4,"_Small groupings","turk16"
710,717,"2015-02-19 21:55:21","2015-02-19 21:55:51",91,"1",4,"_Two separate groups ","turk16"
705,712,"2015-02-19 21:55:14","2015-02-19 21:55:52",261,"9",3,"_most linear pattern","turk16"
716,723,"2015-02-19 21:55:46","2015-02-19 21:55:53",112,"1",4,"_spread out","turk16"
709,716,"2015-02-19 21:55:38","2015-02-19 21:55:53",390,"5",1,"_Groups of points","turk16"
703,710,"2015-02-19 21:55:14","2015-02-19 21:55:55",365,"17",4,"_separated parts","turk16"
717,724,"2015-02-19 21:55:37","2015-02-19 21:55:57",260,"5",4,"_No overlap","turk16"
712,719,"2015-02-19 21:55:28","2015-02-19 21:55:59",330,"18",3,"_grouped plots","turk16"
605,725,"2015-02-19 21:55:50","2015-02-19 21:56:03",249,"5",5,"_Strongest linear trend","turk16"
716,723,"2015-02-19 21:55:54","2015-02-19 21:56:06",4,"20",3,"_more together","turk16"
711,718,"2015-02-19 21:55:32","2015-02-19 21:56:08",516,"15",4,"_small","turk16"
718,726,"2015-02-19 21:55:15","2015-02-19 21:56:13",366,"3",4,"_outer plot","turk16"
713,720,"2015-02-19 21:55:43","2015-02-19 21:56:14",116,"1",3,"_smaller","turk16"
605,725,"2015-02-19 21:56:05","2015-02-19 21:56:17",205,"20",0,"_small Groups apart","turk16"
712,719,"2015-02-19 21:56:03","2015-02-19 21:56:20",46,"12",4,"_grouped plots","turk16"
715,722,"2015-02-19 21:55:46","2015-02-19 21:56:21",303,"14",4,"_plus signs far left","turk16"
716,723,"2015-02-19 21:56:07","2015-02-19 21:56:26",216,"1",3,"_more away from line","turk16"
711,718,"2015-02-19 21:56:11","2015-02-19 21:56:27",212,"11",5,"_close together","turk16"
717,724,"2015-02-19 21:56:10","2015-02-19 21:56:29",159,"4",4,"_flattest trend","turk16"
707,714,"2015-02-19 21:56:03","2015-02-19 21:56:34",344,"14,6",1,"_Strongest linear trend and Groups of points","turk16"
704,711,"2015-02-19 21:54:01","2015-02-19 21:56:36",440,"18",4,"_The three things are in a row almost single file, the others are not as uniform as this one. ","turk16"
719,727,"2015-02-19 21:56:18","2015-02-19 21:56:36",358,"10",4,"_Most differentiation","turk16"
713,720,"2015-02-19 21:56:16","2015-02-19 21:56:37",237,"3",3,"_angle of line","turk16"
716,723,"2015-02-19 21:56:27","2015-02-19 21:56:43",481,"4",3,"_spread out","turk16"
714,721,"2015-02-19 21:55:29","2015-02-19 21:56:44",477,"5",2,"_not as linear","turk16"
702,709,"2015-02-19 21:55:52","2015-02-19 21:56:44",226,"6",4,"_Most linear","turk16"
605,725,"2015-02-19 21:56:19","2015-02-19 21:56:45",406,"13,17",5,"_Strongest linear trend","turk16"
715,722,"2015-02-19 21:56:23","2015-02-19 21:56:52",249,"7",4,"_line is more diagonal than others","turk16"
716,723,"2015-02-19 21:56:44","2015-02-19 21:56:53",165,"13",4,"_spread out","turk16"
714,721,"2015-02-19 21:56:45","2015-02-19 21:56:56",22,"15",4,"_Scattered","turk16"
700,707,"2015-02-19 21:55:25","2015-02-19 21:56:59",512,"5",2,"_it is not shaped like the others","turk16"
710,717,"2015-02-19 21:55:59","2015-02-19 21:57:01",532,"13",4,"_One group is separate ","turk16"
717,724,"2015-02-19 21:56:39","2015-02-19 21:57:02",108,"18",4,"_Closest trend","turk16"
712,719,"2015-02-19 21:56:22","2015-02-19 21:57:02",354,"15",4,"_grouped plots","turk16"
718,726,"2015-02-19 21:56:25","2015-02-19 21:57:03",332,"6",3,"_line","turk16"
716,723,"2015-02-19 21:56:55","2015-02-19 21:57:04",349,"15",3,"_more away from line","turk16"
605,725,"2015-02-19 21:56:47","2015-02-19 21:57:04",134,"19",5,"_Group","turk16"
713,720,"2015-02-19 21:56:40","2015-02-19 21:57:05",185,"3,1",2,"_circular red","turk16"
711,718,"2015-02-19 21:56:30","2015-02-19 21:57:05",290,"7",3,"_more unique","turk16"
707,714,"2015-02-19 21:56:42","2015-02-19 21:57:07",145,"8",1,"_Groups of points","turk16"
705,712,"2015-02-19 21:56:15","2015-02-19 21:57:08",155,"4",5,"_separated clusters","turk16"
714,721,"2015-02-19 21:56:57","2015-02-19 21:57:09",398,"15",4,"_Not same pattern","turk16"
703,710,"2015-02-19 21:56:29","2015-02-19 21:57:10",17,"9",3,"_different","turk16"
716,723,"2015-02-19 21:57:05","2015-02-19 21:57:13",38,"9",3,"_more away from line","turk16"
605,725,"2015-02-19 21:57:06","2015-02-19 21:57:19",318,"18",5,"_Group","turk16"
715,722,"2015-02-19 21:56:55","2015-02-19 21:57:25",470,"11",4,"_blue is very few","turk16"
719,727,"2015-02-19 21:56:50","2015-02-19 21:57:28",430,"17",4,"_Most inconsistent groupings","turk16"
702,709,"2015-02-19 21:56:46","2015-02-19 21:57:28",184,"2",5,"_Most linear","turk16"
717,724,"2015-02-19 21:57:13","2015-02-19 21:57:28",424,"2",4,"_No overlap","turk16"
711,718,"2015-02-19 21:57:07","2015-02-19 21:57:31",337,"6",5,"_distinct","turk16"
605,725,"2015-02-19 21:57:21","2015-02-19 21:57:32",72,"15",5,"_small Groups apart","turk16"
712,719,"2015-02-19 21:57:04","2015-02-19 21:57:35",142,"16",3,"_scattered plots","turk16"
719,727,"2015-02-19 21:57:29","2015-02-19 21:57:43",329,"9",4,"_Least linear alignment","turk16"
605,725,"2015-02-19 21:57:34","2015-02-19 21:57:48",277,"7",5,"_Strongest linear trend","turk16"
711,718,"2015-02-19 21:57:33","2015-02-19 21:57:49",328,"18",5,"_no overlap","turk16"
704,711,"2015-02-19 21:56:42","2015-02-19 21:57:49",444,"10",4,"_All the rest have more yellow triangles but this plot only has one showing. ","turk16"
717,724,"2015-02-19 21:57:31","2015-02-19 21:57:55",316,"9",5,"_No yellow cluistre","turk16"
605,725,"2015-02-19 21:57:50","2015-02-19 21:58:00",423,"20",5,"_Strongest linear trend","turk16"
719,727,"2015-02-19 21:57:48","2015-02-19 21:58:02",223,"1",4,"_Least alignment","turk16"
713,720,"2015-02-19 21:57:07","2015-02-19 21:58:04",379,"20",2,"_angle","turk16"
710,717,"2015-02-19 21:57:03","2015-02-19 21:58:06",494,"1",3,"_One group is separate ","turk16"
712,719,"2015-02-19 21:57:37","2015-02-19 21:58:08",471,"18",4,"_scattered plots","turk16"
703,710,"2015-02-19 21:57:45","2015-02-19 21:58:14",173,"5",4,"_separated parts","turk16"
719,727,"2015-02-19 21:58:04","2015-02-19 21:58:15",277,"13",4,"_Least alignment","turk16"
718,726,"2015-02-19 21:57:15","2015-02-19 21:58:17",260,"19",4,"_Line different","turk16"
711,718,"2015-02-19 21:57:53","2015-02-19 21:58:18",494,"1",2,"_far apart","turk16"
717,724,"2015-02-19 21:57:59","2015-02-19 21:58:21",137,"19",3,"_wide dispersion","turk16"
700,707,"2015-02-19 21:57:03","2015-02-19 21:58:30",273,"13",2,"_a lot less shapes present","turk16"
711,718,"2015-02-19 21:58:20","2015-02-19 21:58:38",433,"9",5,"_edge","turk16"
715,722,"2015-02-19 21:57:27","2015-02-19 21:58:40",486,"2",4,"_red is completely seperate","turk16"
719,727,"2015-02-19 21:58:17","2015-02-19 21:58:43",142,"14",4,"_Least consistent grouping","turk16"
717,724,"2015-02-19 21:58:24","2015-02-19 21:58:46",225,"1",5,"_No overlap","turk16"
710,717,"2015-02-19 21:58:08","2015-02-19 21:58:50",13,"9",4,"_Points ","turk16"
718,726,"2015-02-19 21:58:22","2015-02-19 21:58:52",467,"5",4,"_Inner Lines","turk16"
707,714,"2015-02-19 21:58:22","2015-02-19 21:58:56",328,"18",1,"_Groups of points","turk16"
719,727,"2015-02-19 21:58:44","2015-02-19 21:58:57",186,"1",4,"_Least alignment","turk16"
702,709,"2015-02-19 21:57:31","2015-02-19 21:58:58",445,"2",3,"_Most linear","turk16"
717,724,"2015-02-19 21:58:48","2015-02-19 21:59:01",61,"20",3,"_trend line","turk16"
207,728,"2015-02-19 21:58:37","2015-02-19 21:59:04",311,"18",5,"_groupings of points","turk16"
710,717,"2015-02-19 21:58:52","2015-02-19 21:59:10",76,"15",5,"_Points ","turk16"
719,727,"2015-02-19 21:58:59","2015-02-19 21:59:11",491,"5",4,"_Least linear","turk16"
717,724,"2015-02-19 21:59:04","2015-02-19 21:59:19",43,"12",4,"_no overlap","turk16"
718,726,"2015-02-19 21:58:54","2015-02-19 21:59:29",295,"1",5,"_Outer Line","turk16"
719,727,"2015-02-19 21:59:13","2015-02-19 21:59:31",105,"4",4,"_Disconnect","turk16"
702,709,"2015-02-19 21:59:01","2015-02-19 21:59:34",139,"19",5,"_Distinct small groupings","turk16"
720,729,"2015-02-19 21:59:09","2015-02-19 21:59:42",355,"15",4,"_Ovals are smallest in size and not overlapping","turk16"
710,717,"2015-02-19 21:59:12","2015-02-19 21:59:48",139,"19",4,"_Points ","turk16"
719,727,"2015-02-19 21:59:33","2015-02-19 21:59:49",244,"14",4,"_Blobbiest","turk16"
700,707,"2015-02-19 21:59:04","2015-02-19 21:59:49",20,"19",5,"_little to no red present","turk16"
715,722,"2015-02-19 21:58:42","2015-02-19 22:00:05",54,"9",4,"_purple group is very low","turk16"
720,729,"2015-02-19 21:59:55","2015-02-19 22:00:10",451,"19",4,"_Points are most dispersed","turk16"
207,728,"2015-02-19 21:59:21","2015-02-19 22:00:20",407,"13",4,"_groupings of points furthest from center","turk16"
704,711,"2015-02-19 21:59:08","2015-02-19 22:00:24",128,"16",5,"_In this one the groups are in three distinct areas ,while the others are much more spread out and not unformed into any groups.","turk16"
718,726,"2015-02-19 21:59:31","2015-02-19 22:00:28",98,"1",3,"_Line","turk16"
720,729,"2015-02-19 22:00:12","2015-02-19 22:00:34",312,"18",4,"_Points are distinctly separated by color","turk16"
715,722,"2015-02-19 22:00:07","2015-02-19 22:00:41",112,"1",4,"_groups are tightly grouped and seperated","turk16"
707,714,"2015-02-19 22:00:38","2015-02-19 22:00:59",255,"5",1,"_Groups of points","turk16"
720,729,"2015-02-19 22:00:35","2015-02-19 22:01:00",438,"16",2,"_Points seemed to be bunched in distinct areas","turk16"
718,726,"2015-02-19 22:00:30","2015-02-19 22:01:19",154,"4",3,"_outer plot","turk16"
207,728,"2015-02-19 22:00:24","2015-02-19 22:01:19",274,"13",4,"_least linear","turk16"
720,729,"2015-02-19 22:01:02","2015-02-19 22:01:37",539,"13",3,"_Green points are entirely separate from the rest","turk16"
721,730,"2015-02-19 22:01:39","2015-02-19 22:01:59",392,"19",4,"_most linear","turk16"
720,729,"2015-02-19 22:01:38","2015-02-19 22:02:01",123,"16",2,"_Point bunched in distinct groups","turk16"
722,731,"2015-02-19 22:01:22","2015-02-19 22:02:03",229,"6",5,"_this is close in line","turk16"
723,732,"2015-02-19 22:01:50","2015-02-19 22:02:21",202,"20",5,"_Groups of points","turk16"
724,733,"2015-02-19 22:01:29","2015-02-19 22:02:29",466,"5",4,"_groups are separated","turk16"
718,726,"2015-02-19 22:01:21","2015-02-19 22:02:30",19,"9",3,"_Line","turk16"
720,729,"2015-02-19 22:02:02","2015-02-19 22:02:33",396,"18",4,"_Red oval is extremely flat and entirely unlike the rest","turk16"
207,728,"2015-02-19 22:01:22","2015-02-19 22:02:34",130,"16",4,"_small groupings","turk16"
