dataset,pic_id,param_value,response.id,n.answers,response_no,conf_level,choice_reason,test_param,p_value,obs_plot,plottype,ntrials,trial.no,trial.num,trend.correct,cluster.correct,both.correct,neither.correct,first.trial,simpleoutcome,trial.time,k,sdline,sdgroup,gini.min,group.min,no.ellipse,max.range,one.correct,one.ellipse,label
3,28,k-3-sdline-0.25-sdgroup-0.25,1165,1,4,1,_Groups of points,turk16-trendError,line-0.85791-cluster-0.92514,"14, 4",trendError,10,8,8,0,1,0,0,FALSE,cluster,166,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend + Error
3,28,k-3-sdline-0.25-sdgroup-0.25,468,1,4,4,_groups,turk16-trendError,line-0.85791-cluster-0.92514,"14, 4",trendError,10,6,6,0,1,0,0,FALSE,cluster,14,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend + Error
3,28,k-3-sdline-0.25-sdgroup-0.25,13378,1,4,5,_,turk16-trendError,line-0.85791-cluster-0.92514,"14, 4",trendError,10,7,7,0,1,0,0,FALSE,cluster,16,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend + Error
3,22,k-3-sdline-0.25-sdgroup-0.25,4067,1,4,5,_Points are clustered together separate from other colors,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,4,4,0,1,0,0,FALSE,cluster,57,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,22,k-3-sdline-0.25-sdgroup-0.25,317,1,4,3,_lack of trend,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,10,10,0,1,0,0,FALSE,cluster,28,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,25,k-3-sdline-0.25-sdgroup-0.25,5502,1,4,4,"_tightly packed groups of points, none of which overlap",turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,9,9,0,1,0,0,FALSE,cluster,55,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,25,k-3-sdline-0.25-sdgroup-0.25,10469,1,4,4,_Clumping,turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,4,4,0,1,0,0,FALSE,cluster,25,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,22,k-3-sdline-0.25-sdgroup-0.25,11194,1,6,3,_spacing,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,4,4,0,0,0,1,FALSE,neither,12,3,0.25,0.25,0.740740741,4,0,25,0,FALSE,Color
3,22,k-3-sdline-0.25-sdgroup-0.25,10758,1,4,4,_obvious three groups,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,4,4,0,1,0,0,FALSE,cluster,24,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,25,k-3-sdline-0.25-sdgroup-0.25,2798,1,4,0,_scattered clutter,turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,6,6,0,1,0,0,FALSE,cluster,21,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,25,k-3-sdline-0.25-sdgroup-0.25,12499,1,4,5,_spread out,turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,6,6,0,1,0,0,FALSE,cluster,11,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,24,k-3-sdline-0.25-sdgroup-0.25,2220,1,4,4,_odd grouping,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,10,10,0,1,0,0,FALSE,cluster,18,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,26,k-3-sdline-0.25-sdgroup-0.25,13308,1,14,5,_tight linear cluster,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,9,9,1,0,0,0,FALSE,trend,37,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,10814,1,4,5,_tighter grouping,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,9,9,0,1,0,0,FALSE,cluster,36,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,23,k-3-sdline-0.25-sdgroup-0.25,13086,1,14,3,_tightest groupings,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,10,7,7,1,0,0,0,FALSE,trend,19,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,29,k-3-sdline-0.25-sdgroup-0.25,11272,1,4,5,_grouping and less of an upward trend,turk16-colorTrend,line-0.85791-cluster-0.92514,"14, 4",colorTrend,10,2,2,0,1,0,0,FALSE,cluster,54,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Trend
3,26,k-3-sdline-0.25-sdgroup-0.25,766,1,4,2,_no overlap,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,2,2,0,1,0,0,FALSE,cluster,32,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,5325,1,4,4,_Symbols are mainly contained,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,2,2,0,1,0,0,FALSE,cluster,36,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,22,k-3-sdline-0.25-sdgroup-0.25,854,1,14,3,_the plots are more together and form a line,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,1,1,1,0,0,0,TRUE,trend,20,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,22,k-3-sdline-0.25-sdgroup-0.25,8344,1,4,5,_Group,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,11,9,9,0,1,0,0,FALSE,cluster,16,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,25,k-3-sdline-0.25-sdgroup-0.25,5277,1,4,5,_smaller and farther apart group of three,turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,4,4,0,1,0,0,FALSE,cluster,22,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,25,k-3-sdline-0.25-sdgroup-0.25,11524,1,4,4,_3 different subplots,turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,9,9,0,1,0,0,FALSE,cluster,10,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,24,k-3-sdline-0.25-sdgroup-0.25,4876,1,4,4,_defined clusters,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,3,3,0,1,0,0,FALSE,cluster,29,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,2428,1,14,4,_More linear.,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,7,7,1,0,0,0,FALSE,trend,35,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,26,k-3-sdline-0.25-sdgroup-0.25,12326,1,4,5,_no color overlap,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,7,7,0,1,0,0,FALSE,cluster,34,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,5516,1,4,3,_bigger circles are smaller,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,2,2,0,1,0,0,FALSE,cluster,50,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,13364,1,15,4,_wide spread,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,8,8,0,0,0,1,FALSE,neither,9,3,0.25,0.25,0.740740741,4,0,25,0,FALSE,Color + Shape + Ellipse
3,21,k-3-sdline-0.25-sdgroup-0.25,8246,1,4,3,_separate concentrated areas,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,7,7,0,1,0,0,FALSE,cluster,22,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,21,k-3-sdline-0.25-sdgroup-0.25,2026,1,4,4,_Most spatial distance between plots,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,5,5,0,1,0,0,FALSE,cluster,23,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,21,k-3-sdline-0.25-sdgroup-0.25,3225,1,4,5,_distinct groups,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,9,9,0,1,0,0,FALSE,cluster,29,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,21,k-3-sdline-0.25-sdgroup-0.25,6738,1,14,5,_best line fit,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,9,9,1,0,0,0,FALSE,trend,14,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,26,k-3-sdline-0.25-sdgroup-0.25,12178,1,4,2,_size and spacing apart,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,6,6,0,1,0,0,FALSE,cluster,66,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,1850,1,14,2,_straightest,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,9,9,1,0,0,0,FALSE,trend,12,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,22,k-3-sdline-0.25-sdgroup-0.25,6422,1,4,4,_the points are grouped close together by color,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,11,2,2,0,1,0,0,FALSE,cluster,69,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,24,k-3-sdline-0.25-sdgroup-0.25,8186,1,14,5,_This plot has a much tighter grouping than the other plots,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,7,7,1,0,0,0,FALSE,trend,18,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,26,k-3-sdline-0.25-sdgroup-0.25,13136,1,4,5,_3 groups condensed,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,5,5,0,1,0,0,FALSE,cluster,31,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,1904,1,4,4,_separate gtroups,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,8,8,0,1,0,0,FALSE,cluster,20,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,21,k-3-sdline-0.25-sdgroup-0.25,11186,1,14,3,_Most linear,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,6,6,1,0,0,0,FALSE,trend,12,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,22,k-3-sdline-0.25-sdgroup-0.25,10017,1,4,5,_The various bunches of colored dots are totally scattered while other bunches are joint,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,2,2,0,1,0,0,FALSE,cluster,74,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,22,k-3-sdline-0.25-sdgroup-0.25,9633,1,4,0,"_there are 3 areas where the points occur with a big gap between the 3, all of which do not make a line",turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,7,7,0,1,0,0,FALSE,cluster,59,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,22,k-3-sdline-0.25-sdgroup-0.25,8182,1,14,2,_Most linear,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,9,9,1,0,0,0,FALSE,trend,14,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,22,k-3-sdline-0.25-sdgroup-0.25,3131,1,4,5,_different pattern,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,4,4,0,1,0,0,FALSE,cluster,31,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,22,k-3-sdline-0.25-sdgroup-0.25,8002,1,14,5,_linear structure,turk16-color,line-0.85791-cluster-0.92514,"14, 4",color,10,1,1,1,0,0,0,TRUE,trend,32,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color
3,27,k-3-sdline-0.25-sdgroup-0.25,2083,1,4,4,_2 groupings above the line and 1 grouping below,turk16-trend,line-0.85791-cluster-0.92514,"14, 4",trend,10,5,5,0,1,0,0,FALSE,cluster,35,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend
3,24,k-3-sdline-0.25-sdgroup-0.25,6447,1,14,5,_Straight linear graph,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,2,2,1,0,0,0,FALSE,trend,14,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,10349,1,4,4,_groups,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,11,7,7,0,1,0,0,FALSE,cluster,35,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,26,k-3-sdline-0.25-sdgroup-0.25,10936,1,4,5,_It is very smaller,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,11,8,8,0,1,0,0,FALSE,cluster,39,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,7790,1,4,5,_Groups,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,4,4,0,1,0,0,FALSE,cluster,44,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,5538,1,4,5,_It is the most different,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,4,4,0,1,0,0,FALSE,cluster,10,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,11978,1,4,4,_The circle regions are more spread out and the plots within the circles are more condensed,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,11,8,8,0,1,0,0,FALSE,cluster,58,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,11909,1,4,5,_At least one of them touches the other while this plot stands separately from each other,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,6,6,0,1,0,0,FALSE,cluster,49,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,2093,1,4,5,"_multiple separate, dense groupings",turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,11,2,2,0,1,0,0,FALSE,cluster,75,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,25,k-3-sdline-0.25-sdgroup-0.25,1463,1,4,5,_separated by groups,turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,11,9,9,0,1,0,0,FALSE,cluster,27,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,25,k-3-sdline-0.25-sdgroup-0.25,6604,1,4,5,_Isolated Clusters,turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,7,7,0,1,0,0,FALSE,cluster,17,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,23,k-3-sdline-0.25-sdgroup-0.25,8504,1,4,4,_three separate areas ,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,11,8,8,0,1,0,0,FALSE,cluster,42,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,29,k-3-sdline-0.25-sdgroup-0.25,2827,1,4,5,_data points clustered,turk16-colorTrend,line-0.85791-cluster-0.92514,"14, 4",colorTrend,10,8,8,0,1,0,0,FALSE,cluster,15,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Trend
3,23,k-3-sdline-0.25-sdgroup-0.25,4178,1,4,5,_tightest clusters,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,10,9,9,0,1,0,0,FALSE,cluster,7,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,23,k-3-sdline-0.25-sdgroup-0.25,4627,1,4,4,_the shapes are grouped together in their own area,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,10,7,7,0,1,0,0,FALSE,cluster,13,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,12449,1,4,4,_groups of plots,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,1,1,0,1,0,0,TRUE,cluster,12,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,10222,1,4,4,_points grouping,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,9,9,0,1,0,0,FALSE,cluster,38,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,13433,1,4,3,_different than the rest,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,9,9,0,1,0,0,FALSE,cluster,27,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,7320,1,14,5,_graphic,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,2,2,1,0,0,0,FALSE,trend,15,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,12493,1,4,4,_three distinct groups,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,4,4,0,1,0,0,FALSE,cluster,20,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,4402,1,4,4,_like colors very close together ,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,9,9,0,1,0,0,FALSE,cluster,17,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,12569,1,15,5,_outlined,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,6,6,0,0,0,1,FALSE,neither,19,3,0.25,0.25,0.740740741,4,0,25,0,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,3068,1,4,5,_lack of line,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,8,8,0,1,0,0,FALSE,cluster,30,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,26,k-3-sdline-0.25-sdgroup-0.25,3153,1,4,3,_smallest circles,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,2,2,0,1,0,0,FALSE,cluster,21,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,29,k-3-sdline-0.25-sdgroup-0.25,6845,1,4,4,_isolated,turk16-colorTrend,line-0.85791-cluster-0.92514,"14, 4",colorTrend,10,4,4,0,1,0,0,FALSE,cluster,28,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Trend
3,26,k-3-sdline-0.25-sdgroup-0.25,2590,1,4,4,_groupings,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,8,8,0,1,0,0,FALSE,cluster,14,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,7699,1,4,5,_,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,9,9,0,1,0,0,FALSE,cluster,19,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,11771,1,4,4,_Grouping of points,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,6,6,0,1,0,0,FALSE,cluster,35,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,21,k-3-sdline-0.25-sdgroup-0.25,11267,1,20,2,_lack of points in the middle,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,2,2,0,0,0,1,FALSE,neither,41,3,0.25,0.25,0.740740741,4,0,25,0,FALSE,Plain
3,24,k-3-sdline-0.25-sdgroup-0.25,12332,1,14,4,_the shapes are closer together,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,8,8,1,0,0,0,FALSE,trend,24,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,11417,1,14,5,_Its the most straight one.,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,1,1,1,0,0,0,TRUE,trend,24,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,21,k-3-sdline-0.25-sdgroup-0.25,8298,2,"6,4",5,_,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,3,3,0,1,0,0,FALSE,cluster,28,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,21,k-3-sdline-0.25-sdgroup-0.25,4007,1,14,5,_most cohesive,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,9,9,1,0,0,0,FALSE,trend,19,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,21,k-3-sdline-0.25-sdgroup-0.25,7229,1,4,4,_Groups of dots,turk16-plain,line-0.85791-cluster-0.92514,"14, 4",plain,10,4,4,0,1,0,0,FALSE,cluster,12,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Plain
3,30,k-3-sdline-0.25-sdgroup-0.25,9204,1,4,4,_The clusters are very small are far apart,turk16-colorEllipseTrendError,line-0.85791-cluster-0.92514,"14, 4",colorEllipseTrendError,10,8,8,0,1,0,0,FALSE,cluster,33,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse + Trend + Error
3,28,k-3-sdline-0.25-sdgroup-0.25,12696,1,4,5,_Most distinct clusters,turk16-trendError,line-0.85791-cluster-0.92514,"14, 4",trendError,10,4,4,0,1,0,0,FALSE,cluster,86,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend + Error
3,28,k-3-sdline-0.25-sdgroup-0.25,13089,1,14,4,_most linear,turk16-trendError,line-0.85791-cluster-0.92514,"14, 4",trendError,10,10,10,1,0,0,0,FALSE,trend,13,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend + Error
3,28,k-3-sdline-0.25-sdgroup-0.25,7274,1,14,5,_small area ,turk16-trendError,line-0.85791-cluster-0.92514,"14, 4",trendError,10,4,4,1,0,0,0,FALSE,trend,57,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend + Error
3,27,k-3-sdline-0.25-sdgroup-0.25,6650,1,4,5,_seprate groups,turk16-trend,line-0.85791-cluster-0.92514,"14, 4",trend,10,5,5,0,1,0,0,FALSE,cluster,42,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend
3,27,k-3-sdline-0.25-sdgroup-0.25,1872,1,4,2,_lowest incline,turk16-trend,line-0.85791-cluster-0.92514,"14, 4",trend,10,10,10,0,1,0,0,FALSE,cluster,24,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Trend
3,24,k-3-sdline-0.25-sdgroup-0.25,9318,1,13,4,_Design is different from others,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,10,10,10,0,0,0,1,FALSE,neither,28,3,0.25,0.25,0.740740741,4,0,25,0,FALSE,Color + Shape
3,29,k-3-sdline-0.25-sdgroup-0.25,5741,1,14,5,_,turk16-colorTrend,line-0.85791-cluster-0.92514,"14, 4",colorTrend,10,3,3,1,0,0,0,FALSE,trend,21,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Trend
3,29,k-3-sdline-0.25-sdgroup-0.25,7137,1,4,5,_separate points,turk16-colorTrend,line-0.85791-cluster-0.92514,"14, 4",colorTrend,10,2,2,0,1,0,0,FALSE,cluster,35,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Trend
3,26,k-3-sdline-0.25-sdgroup-0.25,8798,1,4,4,_point groups,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,5,5,0,1,0,0,FALSE,cluster,42,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,26,k-3-sdline-0.25-sdgroup-0.25,4982,2,"18,4",5,_not even single touch either,turk16-colorShapeEllipse,line-0.85791-cluster-0.92514,"14, 4",colorShapeEllipse,10,7,7,0,1,0,0,FALSE,cluster,55,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape + Ellipse
3,23,k-3-sdline-0.25-sdgroup-0.25,3594,1,4,5,_groups,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,10,1,1,0,1,0,0,TRUE,cluster,11,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,23,k-3-sdline-0.25-sdgroup-0.25,211,1,4,5,_They are distanced from eachother,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,20,1,1,0,1,0,0,TRUE,cluster,25,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,23,k-3-sdline-0.25-sdgroup-0.25,10784,1,14,5,_plots are linear,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,10,1,1,1,0,0,0,TRUE,trend,45,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,25,k-3-sdline-0.25-sdgroup-0.25,12137,1,4,4,"_1 of 2 plots where ovals not touching, but they are the farthest apart",turk16-colorEllipse,line-0.85791-cluster-0.92514,"14, 4",colorEllipse,10,9,9,0,1,0,0,FALSE,cluster,152,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Ellipse
3,23,k-3-sdline-0.25-sdgroup-0.25,9292,1,4,5,_different pattern,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,12,10,10,0,1,0,0,FALSE,cluster,23,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,23,k-3-sdline-0.25-sdgroup-0.25,934,1,4,5,_groups of points,turk16-shape,line-0.85791-cluster-0.92514,"14, 4",shape,10,1,1,0,1,0,0,TRUE,cluster,23,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Shape
3,24,k-3-sdline-0.25-sdgroup-0.25,5098,1,14,5,_strong linear group of points,turk16-colorShape,line-0.85791-cluster-0.92514,"14, 4",colorShape,11,6,6,1,0,0,0,FALSE,trend,13,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Shape
3,27,k-3-sdline-0.25-sdgroup-0.25,1544,1,15,3,_Most spacing and lack of clusters or linear,turk16-trend,line-0.85791-cluster-0.92514,"14, 4",trend,10,8,8,0,0,0,1,FALSE,neither,36,3,0.25,0.25,0.740740741,4,0,25,0,FALSE,Trend
3,29,k-3-sdline-0.25-sdgroup-0.25,5975,1,4,5,_bottom side,turk16-colorTrend,line-0.85791-cluster-0.92514,"14, 4",colorTrend,10,8,8,0,1,0,0,FALSE,cluster,49,3,0.25,0.25,0.740740741,4,0,25,1,FALSE,Color + Trend
